file,C,kstd,kmean,edge_density,average_shortest_path_length,avg_betweenness_centrality,average_edge_weight
Pv_M_5xI_U_N_21d_1.txt,0.0633245382585752,1.2429454961074078,2.4349477682811016,0.002314589133347055,0.027279991622700533,0.0267072843625208,0.0019148985959438491
Pv_M_I+4R_U_N_35d_1.txt,0.05570560432140446,1.252662284778969,2.2537091988130564,0.0016731322931054613,0.015884992256654823,0.035754238509628895,0.0006189598420013067
Rb_M_I_Fc-H_N_20d_2.txt,0.11152416356877323,2.125128297487505,2.394160583941606,0.017604121940747102,0.0,0.06752471928942518,2703.419034756097
Rb_M_I_U_N_26d_1.txt,0.07879924953095685,1.7165857586111646,2.6,0.008695652173913044,10317.387499397912,0.06396459817258454,1644.8484838461543
Pv_M_I_U_N_25d_5.txt,0.11368209255533199,1.3079226342525272,2.755214050493963,0.0030277077477955635,0.08452368270587837,0.03232485692525297,0.006664223107569727
Pv_M_I+4R_U_N_21d_4.txt,0.07384087006296508,1.1662069075888906,2.5834633385335413,0.004036661466458659,0.0,0.03363005972518082,0.0015155797101449138
Pv_L_I+4xR_U_N_36d_2.txt,0.05389221556886228,1.0428480682591446,2.496389891696751,0.0022550947531135962,0.0,0.04077694996112543,0.007290817064352867
Pv_L_I+4xR_Fc_N_155d_1.txt,0.06387362637362637,1.20809893872736,2.3817292006525284,0.0038917143801511906,0.0,0.061978309238561846,0.008904794520547947
Pv_L_I+4xR_U_N_78d_3.txt,0.07744994731296101,1.172575601852815,2.5081521739130435,0.0034124519372966578,0.0,0.05017021283990435,0.007838678223185281
Pv_M_I+4R_U_N_19d_2.txt,0.07158351409978309,1.2165247006029534,2.383419689119171,0.006190700491218626,0.03534601305430292,0.0711519912717153,0.0025271739130434765
Pv_L_I+4xR_Fc_N_155d_3.txt,0.09978880675818373,1.1710165506536454,2.625,0.003912071535022355,0.0,0.05017117509771392,0.007471315192743773
Pv_M_I_U_N_39d_6.txt,0.04387186629526462,1.5194259145584077,2.2758620689655173,0.004137931034482759,0.06775283418577727,0.046684587462197474,0.00578867623604466
Pv_L_I+4xR_Fc_N_57d_1.txt,0.08153310104529617,1.0541818604028532,2.6339622641509433,0.0024872164911718068,0.0,0.0395333515457172,0.00832199140401148
Pv_L_I+4xR_U_N_36d_3.txt,0.07578008915304606,1.064391990623229,2.7080213903743315,0.0028993805036127748,0.0,0.039521080716823045,0.006461532385466036
Pi_M_I_U_N_46d_2.txt,0.09729334308705194,1.1330532432648104,2.7383935151068535,0.0020194642441790952,7.586424933535949,0.028211584557667934,0.4620952099031228
Pv_M_5xI_U_N_32d_1.txt,0.0768744068332806,1.2429249559894766,2.512256973795435,0.00212542891184047,0.038331573203579626,0.028257466226112166,0.00353324360699868
Rb_M_I_Fc-M_N_20d_2.txt,0.08970099667774087,1.5615541695366735,2.5783783783783782,0.006987475280158207,0.0,0.057591379448942805,4158.849545911948
Pv_M_I_U_N_46d_3.txt,0.07356399059455827,1.1988545984430627,2.4385382059800667,0.0020270475527681352,0.005430447552222482,0.02046736630957767,0.0003427111716621228
Pv_M_I+4R_U_N_38d_1.txt,0.054878048780487805,1.2505616715628312,2.25,0.0015811665495432186,0.015131242646871311,0.03320335999715278,0.000599126092384507
Rb_M_I_U_N_26d_2.txt,0.09083044982698962,1.5592521646672135,2.8289473684210527,0.004660539321945721,16181.43436309659,0.04105705657298941,2875.147427558138
Pv_M_I+4R_U_N_18d_4.txt,0.07012987012987013,1.123574641301745,2.5534804753820035,0.004342653869697285,0.0,0.03461355648385483,0.0013565159574468002
Pv_M_I_U_N_35d_3.txt,0.07234726688102894,1.1544969492546124,2.341726618705036,0.002107764733307863,0.0078227408712127,0.028683103373042113,0.00046274961597541795
Pv_M_I_U_N_39d_7.txt,0.08035714285714286,1.3480839829921736,2.423146473779385,0.0043897581046728,0.057848795109676686,0.05152442975440771,0.004967910447761185
Pv_M_I_U_N_20d_4.txt,0.09120193275619086,1.2290906895302305,2.474805194805195,0.0012862812862812862,2.5848481927801052,0.020186984798149895,0.1240743492863139
Pv_M_5xI_U_N_18d_3.txt,0.08224956063268893,1.1316488866175498,2.534059945504087,0.0023036908595491703,0.0,0.030654231268195498,0.0021488172043010933
Rb_M_I_Fc-H_N_16d_3.txt,0.08224543080939947,1.793878916900825,2.475336322869955,0.011150163616531329,40250.271546648546,0.0636090319348238,5419.342045652176
Pp_M_UK_U_N_15h_2.txt,0.11324335723323492,0.9183064901411154,3.252368647717485,0.0028037660756185215,99967.02446468933,0.024313591074024605,9352.80610090042
Pp_M_Tokyo_U_N_26h_7.txt,0.20134228187919462,0.8553726242924127,3.1979166666666665,0.01674301919720768,37208.88189340616,0.09127252686690548,11244.072696742674
Pi_M_I_U_N_46d_1.txt,0.09729334308705194,1.1330532432648104,2.7383935151068535,0.0020194642441790952,8.940318152570772,0.026476907779733386,0.5308688374596349
Rb_M_I_Fc-L_N_31d_3.txt,0.04772727272727273,1.346847004425605,1.8396946564885497,0.00704863853060747,0.0,0.026487803795923928,1700.4182261410788
Pv_M_I+4R_U_N_45d_1.txt,0.05460655278633436,1.2410858933704898,2.234798314268513,0.001346264044740068,0.018052457657223426,0.031442560956551166,0.0006665948275861896
Rb_M_I_Fc-H_N_20d_3.txt,0.07218479307025986,1.6058067208230697,2.4730538922155687,0.007426588264911618,0.0,0.05938815976793976,4934.7592464890995
Pp_M_UK_U_N_15h_6.txt,0.16822429906542055,0.7644207637909174,3.0533807829181496,0.01090493136756482,118167.74614180997,0.07242564519604368,19943.02852680653
Pv_M_5xI_U_N_30d_3.txt,0.09124278972207656,1.130669213650838,2.6479289940828403,0.001959977049654212,0.0,0.028487689330156555,0.003591005586592215
Pp_M_UK_U_N_15h_1.txt,0.1239622641509434,0.8783155879318885,3.24468085106383,0.0024674379095542434,144341.24782991922,0.022755845082533154,10843.58704665105
Rb_M_I_Fc-M_N_20d_1.txt,0.11093990755007704,1.565832245581172,2.5096153846153846,0.012123745819397994,19821.198307794453,0.06983348073998139,2907.5666432950184
Pv_M_I+4R_U_N_35d_5.txt,0.07289719626168224,1.2091589904692783,2.446261682242991,0.0028611247745532055,0.037219207247088895,0.0386876307647172,0.0035545367717287704
Pv_L_I+4xR_U_N_155d_2.txt,0.09205776173285199,1.0668009019887188,2.350194552529183,0.009180447470817121,0.10324281067607285,0.10672477600311646,0.009482450331125823
Pv_M_I+4R_U_N_21d_5.txt,0.08293612964728313,1.1575445119096517,2.4761904761904763,0.005909762473008296,0.0,0.04314128334837305,0.0013403846153846072
Pv_M_I+4R_U_N_50d_2.txt,0.06504770164787511,1.1997746503139273,2.393374741200828,0.002480181078964589,0.047669050086357204,0.035133663671272755,0.003143252595155707
Pv_M_I+4R_U_N_18d_5.txt,0.07840909090909091,1.145878799097977,2.4053333333333335,0.006431372549019608,0.0,0.04304537732610669,0.0009968957871396868
Pv_M_I+4R_U_N_18d_3.txt,0.04755043227665706,1.2377786399730781,2.1769911504424777,0.006440802220244017,0.00843478731388868,0.06612606159828097,0.0005579945799457996
Pv_M_I+4R_U_N_29d_3.txt,0.07541241162608013,1.228676141922026,2.2777777777777777,0.003961352657004831,0.008382350845413467,0.04453091398551596,0.0005111280487804864
Pp_M_UK_U_N_15h_10.txt,0.13932806324110672,0.8381190437945717,3.088339222614841,0.010951557527002982,75749.40190272286,0.07989069276219768,11310.454130892458
Pv_M_I+4R_U_N_25d_2.txt,0.08012568735271014,1.2160050344273672,2.393194706994329,0.004532565732943805,0.03608926075499797,0.05270183308112956,0.0024243285939968364
Pv_M_I+R_U_N_31d_3.txt,0.15837907652567002,1.4106000468882836,3.0202482037883738,0.0019740184338486104,0.13257796894675844,0.01965968463946552,0.011815700692041515
Pv_M_I_U_N_31d_7.txt,0.09407665505226481,1.3022905250265553,2.556497175141243,0.0036159790313171755,0.07501355932203255,0.037548354500987376,0.005426077348066294
Pp_M_Tokyo_U_N_26h_9.txt,0.13314840499306518,0.7760850613977076,3.1256281407035176,0.015786000710623825,34596.55236639772,0.059683711663407094,6295.282661414792
Pv_M_I_U_N_43d_3.txt,0.07505518763796909,1.1752517127571238,2.386540120793788,0.0020609154756423037,0.005890928693524277,0.022913649932877117,0.00035459146782356913
Pv_M_I+4R_U_N_46d_2.txt,0.06624605678233439,1.2019389276505803,2.3913978494623658,0.002574163454749586,0.044372458071461826,0.038651313449783745,0.0028646582733812963
Rb_M_I_Fc-M_N_18d_2.txt,0.09034543844109831,1.606211900586096,2.5857988165680474,0.007672993520973434,42331.65740506727,0.058850771653916126,3861.2321462242576
Pv_M_I_U_Hf_38d_2.txt,0.09262604696994581,1.3961703907211276,2.749167591564928,0.0015264672912631472,0.0,0.02421761744022123,0.008914695195801334
Pv_M_I_U_N_29d_3.txt,0.052987012987012985,1.149901113712073,2.227608008429926,0.0023497974772467576,0.006820513487445244,0.0379802130802356,0.0003766319772942271
Pv_M_I_Fc_Hf_26d_2.txt,0.10092868407219205,1.4252918814468778,2.723629935179729,0.0016059138768748401,0.23857430530848966,0.020667099752323705,0.01600523582864562
Pv_L_I+4xR_U_N_78d_1.txt,0.07330652644602537,1.0219356987268315,2.629843363561418,0.0021698377587140412,0.0,0.033311229934328127,0.006132852664576813
Rb_M_I_Fc-L_N_16d_1.txt,0.09397590361445783,1.9723319489870372,2.6019417475728157,0.025509232819341327,16303.956955492065,0.08928811433179518,4184.396553731343
Pv_M_I_U_N_31d_5.txt,0.10679894951852932,1.2630669833915742,2.757518796992481,0.0025940910601998882,0.0773679644784593,0.033211730792824794,0.006285821404226315
Rb_M_I_U_N_20d_3.txt,0.05975103734439834,1.7152243176429707,2.4105263157894736,0.006360227746146368,22936.380606614304,0.05441731243703193,2226.389414410481
Rb_M_I_Fc-L_N_31d_2.txt,0.04597701149425287,1.1833318843090879,2.1481481481481484,0.007985680848134379,0.0,0.08193945381564684,1600.2474451724138
Pv_L_I+4xR_Fc_N_208d_1.txt,0.0759493670886076,1.218028278074975,2.3852813852813854,0.0051741461719769745,0.0,0.07215549478367779,0.008435208711433769
Rb_M_I_Fc-L_N_16d_3.txt,0.11504424778761062,1.708271293917673,2.7344632768361583,0.015536723163841809,32092.198136928717,0.08152236652236654,5589.911003719012
Pv_M_I_U_N_42d_1.txt,0.0373338958025733,1.1805566410369828,2.1918039712716517,0.0009263753048485427,0.019050699870459674,0.023124711437011294,0.0004863916730917318
Pv_M_5xI_U_N_21d_2.txt,0.09034749034749034,1.1265603905736554,2.4903846153846154,0.002396905308358629,0.0,0.030183243245071753,0.0030804633204633545
Pv_M_I+4R_U_N_25d_5.txt,0.07964601769911504,1.176426914492123,2.4813432835820897,0.004638024829125401,0.0,0.04010527396990127,0.0016058646616541237
Pv_M_I_U_N_38d_1.txt,0.03816447069513857,1.174925566615315,2.191296464188577,0.0009937852445299667,0.01708273564365317,0.023024123898286137,0.0004266446007447117
Pv_M_5xI_U_N_25d_3.txt,0.08769487750556793,1.1271592140581104,2.614678899082569,0.002000519433115967,0.0,0.026165866802070222,0.0022681871345029557
Pv_M_I_U_N_32d_2.txt,0.05835240274599542,1.175063011676679,2.2773006134969327,0.002797666601347583,0.005288421036769744,0.031228318070559067,0.0003119612068965493
Rb_M_I_Fc-H_N_31d_3.txt,0.010638297872340425,1.5431712643191642,1.6071428571428572,0.00962360992301112,0.0,0.022794422362895393,1181.873466666667
Pv_M_I_U_N_36d_2.txt,0.0581151832460733,1.174372263534487,2.2935153583617747,0.0026122042805942765,0.006112977835142443,0.033324742889097154,0.00040992063492063113
Pp_M_Tokyo_U_N_26h_6.txt,0.12929623567921442,0.7821586113638903,3.16260162601626,0.006441143841173646,59178.681624577315,0.039813422075663046,8054.641135218516
Pv_L_I+4xR_Fc_N_99d_3.txt,0.11086412892470131,1.2459631672692522,2.7275892080069624,0.002375948787462511,0.0,0.03680731324964918,0.006641671984684122
Pv_M_I+4R_U_N_15d_1.txt,0.07584269662921349,1.336140363671986,2.4386617100371746,0.0045412694786539564,0.009302873599027778,0.040687851278748896,0.0006458841463414631
Pv_M_I+4R_U_N_28d_4.txt,0.0733173076923077,1.185740309462757,2.5382978723404257,0.0027031926223007726,0.029648928013049365,0.030650966043177234,0.0027187761944677297
Pv_M_I_U_N_18d_6.txt,0.038461538461538464,1.596407034137095,2.2388059701492535,0.004783773440489858,0.1130083930165993,0.040202492427384044,0.008754095238095238
Pv_M_I+4R_U_N_33d_4.txt,0.07196710075394105,1.190788015880842,2.504888888888889,0.00222854883353104,0.03285358529062772,0.03017805158149959,0.0033843151171043637
Pv_M_I+R_U_N_18d_3.txt,0.14948199309324126,1.4751789091723089,3.0672268907563027,0.003225264869354682,0.13251084948174358,0.024784971131032108,0.014951164383561642
Rb_M_I_Fc-M_N_18d_1.txt,0.11092436974789915,1.6008215567900475,2.5297297297297296,0.013748531139835488,18765.663857784944,0.06989427417438823,2980.4660747863254
Pv_M_I_U_N_39d_5.txt,0.10486177311725453,1.2704846739948574,2.740365111561866,0.002782096559961285,0.08055491129621582,0.03172499718947691,0.006593486306439674
Pp_M_UK_U_N_15h_8.txt,0.15890850722311398,0.7866474584620569,3.122093023255814,0.009102312021153976,118740.50478198071,0.072073526868678,14831.325595344499
Pv_M_I_U_Hf_30d_1.txt,0.06857142857142857,1.4843904393025038,2.510091743119266,0.001536163857478131,0.0,0.023662471440247107,0.011499756335282649
Pv_L_I+4xR_U_N_155d_4.txt,0.11031175059952038,1.2218954121658463,2.6018099547511313,0.005899795815762202,0.0,0.07020511605557854,0.006791478260869575
Rb_M_I_U_N_18d_3.txt,0.06069364161849711,1.7884293208176028,2.3974763406940065,0.007586950445234197,22850.08024544606,0.05427571479970655,2547.766032631579
Pv_L_I+4xR_U_N_78d_4.txt,0.11753580113482842,1.249355259039172,2.839596700274977,0.002605134587408236,0.0,0.03548748087709955,0.005935765009683664
Pv_M_I_U_Hf_18d_1.txt,0.06235565819861432,1.4960180868528894,2.4410876132930515,0.0014758691736959197,0.0,0.021689326304359574,0.012628415841584164
Pp_M_UK_U_N_15h_7.txt,0.14326647564469913,0.6997393344047126,3.0482315112540195,0.009833004875012966,94851.08775170588,0.07396561219232523,12363.700271940936
Pv_L_I+4xR_Fc_N_78d_3.txt,0.0889908256880734,1.1633935339583144,2.6737967914438503,0.00238518893081521,0.0,0.03534667941411159,0.006484533333333336
Pv_L_I+4xR_Fc_N_78d_1.txt,0.08168822328114364,1.0449729938427523,2.561525129982669,0.004447092239553245,0.0,0.05697730017566974,0.008251962110960779
Pv_M_I_U_N_18d_1.txt,0.017241379310344827,1.1887864334895997,2.0844529750479848,0.0020023563641191015,0.01766359989010483,0.03697428073779823,0.0006115101289134373
Pv_M_5xI_U_N_28d_2.txt,0.09337068160597572,1.1054455322379528,2.580858085808581,0.0021311792616090677,0.031873642872126046,0.020299870295912976,0.003367007672634306
Pv_M_I_U_Hf_18d_3.txt,0.08916910605719433,1.5691080117079057,2.672911787665886,0.0020882123341139733,0.13889476251463911,0.02582787132207485,0.011186507009345719
Pv_M_I+4R_U_N_32d_2.txt,0.07343941248470012,1.2004403041039455,2.3994126284875184,0.0035285479830698798,0.040618177420748296,0.044754452813307324,0.002884944920440629
Pv_L_I+4xR_U_N_99d_4.txt,0.10443686006825939,1.1953000077586147,2.829763246899662,0.003193863709819031,0.0,0.040985551324137656,0.0057573705179283004
Rb_M_I_U_N_16d_2.txt,0.07803468208092486,2.7186913099690964,2.4603174603174605,0.019682539682539683,8511.944636406333,0.09214806980433633,1942.3711406451605
Pv_M_I_Fc_Hf_48d_1.txt,0.09666975023126735,1.6086226899919986,2.6912493120528342,0.0014819654802053052,0.11140795727575123,242916108.2472326,0.00925840490797545
Pv_M_5xI_U_N_35d_1.txt,0.07904411764705882,1.242821997758199,2.5260545905707197,0.002091104793518808,0.03663281802047758,0.027891543930806874,0.0035808120497708034
Pp_M_Tokyo_U_N_26h_4.txt,0.16857440166493237,0.8537059378684976,3.1792828685258963,0.012717131474103586,28494.841520331367,0.06537112258558042,4669.984961152881
Rb_M_I_Fc-L_N_16d_2.txt,0.018072289156626505,1.594729820693208,2.0869565217391304,0.030690537084398978,26032.454096504767,0.16237440249731735,2488.0013180555557
Pv_M_I+4R_U_N_30d_4.txt,0.07234198027036902,1.189531691879368,2.5157593123209168,0.0024051236255458095,0.032194087997942156,0.030286701178140574,0.0029802581624905123
Rb_M_I_Fc-M_N_26d_2.txt,0.10242587601078167,1.4682629004139343,2.5395095367847413,0.0069385506469528445,0.0,0.05536109498649063,2524.7733087982842
Pv_M_I+R_U_N_25d_2.txt,0.10023866348448687,1.6777250862600148,2.687719298245614,0.004723584003946598,0.10345640489624963,0.03618371612446888,0.012122715404699726
Rb_M_I_Fc-H_N_18d_3.txt,0.0755813953488372,1.6194394107982895,2.5093167701863353,0.007817186199957431,48971.52315463493,0.06136455088265836,5080.879599999999
Pv_M_I_U_N_25d_7.txt,0.09267015706806282,1.3124217558404396,2.5543964232488823,0.0038125319749983317,0.07891197455346198,0.03954734649733571,0.006600233372228708
Pv_L_I+4xR_Fc_N_208d_2.txt,0.0675422138836773,1.2347378725812062,2.2953586497890295,0.004852766701456722,0.0,0.08364093037696102,0.010869485294117652
Rb_M_I_Fc-L_N_26d_3.txt,0.10133060388945753,1.4063834460797657,2.479768786127168,0.007187735611962805,0.0,0.0709264876605625,3515.475911188813
Pv_M_I_Fc_Hf_22d_2.txt,0.09928544565626175,1.4335931700006446,2.7330779054916987,0.0017463756584611492,0.22149495476969971,0.02003883824571747,0.015592523364485989
Pv_L_I+4xR_U_N_57d_3.txt,0.07160616608652412,1.0601085573483124,2.6565934065934065,0.0036541862539111506,0.0,0.04936333526084457,0.0070079627714581426
Pv_M_I_U_Hf_48d_2.txt,0.0982367758186398,1.4151746611606164,2.7706650093225607,0.0017230503789319406,0.12578837362287723,0.02629288980999474,0.010447779273216678
Rb_M_I_U_N_31d_1.txt,0.08234217749313816,1.7021047749242537,2.6315789473684212,0.00868507903421921,9734.06491710735,0.06342285962137313,1572.70173975
Pv_M_I_U_N_29d_2.txt,0.05299684542586751,1.179519440286055,2.235910878112713,0.0029342662442424054,0.0057522605545917834,0.03371837626802396,0.0003580304806565033
Pv_M_I_Fc_N_20d_1.txt,0.031510503501167055,1.3582616926255715,2.167821962787304,0.0007911758988274832,0.0,0.019469740038107346,0.19197388084819933
Pv_M_I_U_N_22d_3.txt,0.04670126019273536,1.175375953891885,2.1450924608819344,0.003055687266213582,0.007578791341954699,0.037001102913128116,0.00033368700265251855
Pv_M_I+R_U_N_31d_4.txt,0.12212171052631579,1.4580652819444193,2.702627939142462,0.003743251993272108,0.12403116094451032,0.035005140573043776,0.013642784032753309
Pv_M_5xI_U_N_15d_3.txt,0.08239700374531835,1.1340069635560546,2.545059717698154,0.002766369258367559,0.0,0.028434338853802487,0.0018447952218429925
Pi_M_I_U_N_46d_3.txt,0.09729334308705194,1.1330532432648104,2.7383935151068535,0.0020194642441790952,4.492548493010118,0.02831286455757518,0.32387938643702957
Pv_M_I+4R_U_N_21d_2.txt,0.07520891364902507,1.232792036648264,2.3725055432372506,0.0052722345405272234,0.04228379403794014,0.06159135902454389,0.0026942056074766353
Pv_M_I_U_Hf_38d_3.txt,0.10201688555347092,1.604729122174691,2.6866666666666665,0.0022407561857103143,0.0,0.03632630090457255,0.009862096774193562
Pp_M_Tokyo_U_N_26h_2.txt,0.14708171206225681,0.7307222806646704,3.1768115942028987,0.009234917425008426,26784.75178381218,0.04913206243998479,5374.545235218978
Pv_M_I+4R_U_N_18d_1.txt,0.07379862700228833,1.3130520249439914,2.3896103896103895,0.0034531942046392913,0.010914675658324394,0.03604540687965636,0.0006533816425120742
Pv_M_I_U_N_15d_1.txt,0.01753246753246753,1.2084624593648832,2.0898058252427183,0.0025392537366254173,0.014957219915304245,0.04134153466488102,0.0006146341463414613
Rb_M_I_Fc-H_N_18d_1.txt,0.09827586206896552,1.6491272738653027,2.4408602150537635,0.013193839000290614,0.0,0.08686749991097815,4402.2893444933925
Pi_M_I_U_N_46d_4.txt,0.08312342569269521,1.1783753162094583,2.6703499079189688,0.004926844848558983,1.1682030974563793,0.056395440586932154,0.07409517241379304
Pv_M_I+R_U_N_31d_1.txt,0.12373848179025888,1.2917701818468927,2.9022082018927446,0.0045848470803992805,0.1318570509466209,0.03786787469810724,0.019172173913043475
Pv_M_I+R_U_N_25d_1.txt,0.11566558441558442,1.326621503168811,2.945288753799392,0.004482935698324798,0.08980634504263645,0.0398134374541299,0.01557316821465428
Rb_M_I_Fc-H_N_26d_3.txt,0.08080808080808081,1.6503806208581295,2.1201716738197427,0.009138671007843718,0.0,0.061698974260550606,2835.228346558704
Pv_M_I_U_Hf_48d_3.txt,0.10707803992740472,1.6243871401780758,2.699453551912568,0.0029534502756155016,0.09240121175161738,0.03869792760112613,0.01087004048582996
Pv_L_I+4xR_U_N_99d_2.txt,0.11779013203613621,1.075835011808567,2.73792394655704,0.0028167941837006585,0.0,0.03646381001089829,0.006317642642642656
Rb_M_I_Fc-M_N_31d_3.txt,0.026845637583892617,1.524712423724464,1.6564885496183206,0.006346699423824983,0.0,0.013434654813965158,1421.5742428571425
Pv_M_I_U_N_25d_3.txt,0.04434447300771208,1.1709623594732872,2.1423312883435583,0.002631856619586681,0.006410689618794151,0.03201026357546805,0.00029793814432989567
Rb_M_I_U_N_20d_1.txt,0.05106382978723404,1.9912808667403135,2.3069306930693068,0.011477267129698045,14042.998969858749,0.08169009322320439,2150.7507592274674
Pv_M_I+R_U_N_39d_4.txt,0.1121751025991792,1.4568752535433354,2.6372980910425845,0.0038783795456508595,0.10186864429472385,0.04066254164085397,0.011218040089086855
Rb_M_I_Fc-M_N_26d_3.txt,0.06984126984126984,1.4570107293283416,2.283422459893048,0.006121776031884848,0.0,0.056727997347862436,3120.351633723652
Pv_L_I+4xR_U_N_78d_2.txt,0.10537870472008781,1.1416151273888826,2.7039740470397406,0.0021947841290906986,0.0,0.03219340763439203,0.0079112177564487
Pv_M_I_U_N_25d_2.txt,0.05559673832468495,1.1943496162837577,2.2246153846153844,0.00342775868199597,0.005859540120899395,0.03845095898020598,0.00032047026279391293
Pv_M_I_Fc_Hf_18d_3.txt,0.056548586285342865,1.6716857440406758,2.4243654822335023,0.002463786059180389,0.13135765114935674,0.028049806015563058,0.010454103852596314
Pv_M_I+R_U_N_39d_3.txt,0.15832732516222062,1.3866389085960442,3.01150747986191,0.0017337406331962638,0.1376052956932248,0.018550247857568453,0.011909438288116168
Pv_L_I+4xR_U_N_208d_1.txt,0.05373134328358209,1.3633889695190091,2.155844155844156,0.014090484678719973,0.0,0.13056594248544712,0.005711445783132524
Rb_M_I_Fc-M_N_18d_3.txt,0.055900621118012424,1.7279806519668373,2.464163822525597,0.008438917200430128,43206.908564982026,0.06985116918969891,4994.832948476456
Pv_M_I_Fc_Hf_18d_1.txt,0.06759493670886076,1.738266321361797,2.4721753794266443,0.002086223948883244,0.0,1876008878.601363,0.008361323328785817
Rb_M_I_Fc-L_N_20d_1.txt,0.09375,1.667810568583022,2.4329896907216493,0.012606164200630309,36138.837358378594,0.10546310493109161,5057.696711016947
Rb_M_I_Fc-L_N_31d_1.txt,0.0782608695652174,1.5050450236410482,1.896551724137931,0.010962726729120988,0.0,0.04043722274499261,1892.5343903030312
Rb_M_I_Fc-L_N_18d_3.txt,0.09896907216494845,1.5489402444174822,2.625429553264605,0.009053205356084844,35622.656679979154,0.06475599570456987,4802.386212565449
Rb_M_I_Fc-L_N_18d_2.txt,0.03669724770642202,1.380557983227458,2.226950354609929,0.01590678824721378,38792.966897163315,0.12135257588697652,2831.291887898087
